team,year,statName,statValue,category
Florida State,2024,interceptionTDs,0,
Florida State,2024,rushingAttempts,377,
Florida State,2024,kickReturnYards,541,
Florida State,2024,turnovers,22,
Florida State,2024,tacklesForLoss,69,
Florida State,2024,games,12,
Florida State,2024,puntReturnYards,33,
Florida State,2024,rushingYards,1089,
Florida State,2024,rushingTDs,8,
Fresno State,2024,puntReturnYards,223,
Fresno State,2024,thirdDowns,161,
Fresno State,2024,kickReturns,23,
Fresno State,2024,fumblesLost,3,
Fresno State,2024,interceptions,14,
Fresno State,2024,passesIntercepted,15,
Fresno State,2024,penaltyYards,715,
Fresno State,2024,turnovers,17,
Fresno State,2024,kickReturnYards,336,
Fresno State,2024,interceptionYards,298,
Fresno State,2024,rushingYards,1295,
Fresno State,2024,kickReturnTDs,0,
Fresno State,2024,interceptionTDs,1,
Fresno State,2024,passCompletions,299,
Fresno State,2024,rushingAttempts,381,
Fresno State,2024,tacklesForLoss,62,
Fresno State,2024,possessionTime,21444,
Fresno State,2024,passAttempts,430,
Fresno State,2024,totalYards,4442,
Fresno State,2024,firstDowns,246,
Fresno State,2024,penalties,80,
Fresno State,2024,sacks,19,
Fresno State,2024,games,13,
Fresno State,2024,netPassingYards,3147,
Fresno State,2024,fumblesRecovered,5,
Fresno State,2024,rushingTDs,21,
Fresno State,2024,passingTDs,20,
Fresno State,2024,thirdDownConversions,63,
Fresno State,2024,puntReturnTDs,1,
Fresno State,2024,fourthDowns,20,
Fresno State,2024,puntReturns,21,
Fresno State,2024,fourthDownConversions,8,
Georgia,2024,interceptions,13,
Georgia,2024,fumblesRecovered,11,
Georgia,2024,passCompletions,336,
Georgia,2024,netPassingYards,3934,
Georgia,2024,interceptionTDs,0,
Georgia,2024,puntReturnYards,174,
Georgia,2024,interceptionYards,23,
Georgia,2024,fourthDowns,27,
Georgia,2024,fumblesLost,7,
Georgia,2024,passesIntercepted,8,
Georgia,2024,rushingAttempts,423,
Georgia,2024,turnovers,20,
Georgia,2024,penaltyYards,751,
Georgia,2024,passingTDs,29,
Georgia,2024,sacks,37,
Georgia,2024,rushingTDs,24,
Georgia,2024,kickReturnYards,205,
Georgia,2024,kickReturns,13,
Georgia,2024,puntReturnTDs,0,
Georgia,2024,possessionTime,24979,
Georgia,2024,rushingYards,1754,
Georgia,2024,firstDowns,305,
Georgia,2024,penalties,80,
Georgia,2024,passAttempts,513,
Georgia,2024,fourthDownConversions,18,
Georgia,2024,tacklesForLoss,87,
Georgia,2024,puntReturns,22,
Georgia,2024,thirdDowns,176,
Georgia,2024,kickReturnTDs,0,
Georgia,2024,totalYards,5688,
Georgia,2024,games,14,
Georgia,2024,thirdDownConversions,69,
Georgia Southern,2024,puntReturns,14,
Georgia Southern,2024,possessionTime,23520,
Georgia Southern,2024,penalties,73,
Georgia Southern,2024,kickReturnTDs,0,
Georgia Southern,2024,passAttempts,445,
Georgia Southern,2024,interceptions,11,
Georgia Southern,2024,rushingYards,1667,
Georgia Southern,2024,passCompletions,289,
Georgia Southern,2024,sacks,21,
Georgia Southern,2024,passesIntercepted,13,
Georgia Southern,2024,passingTDs,21,
Georgia Southern,2024,turnovers,22,
Georgia Southern,2024,fourthDowns,16,
Georgia Southern,2024,games,13,
Georgia Southern,2024,fourthDownConversions,12,
Georgia Southern,2024,fumblesRecovered,6,
Georgia Southern,2024,puntReturnYards,95,
Georgia Southern,2024,penaltyYards,628,
Georgia Southern,2024,netPassingYards,3091,
Georgia Southern,2024,puntReturnTDs,0,
Georgia Southern,2024,tacklesForLoss,64,
Georgia Southern,2024,firstDowns,283,
Georgia Southern,2024,interceptionYards,136,
Georgia Southern,2024,totalYards,4758,
Georgia Southern,2024,interceptionTDs,1,
Georgia Southern,2024,fumblesLost,11,
Georgia Southern,2024,thirdDowns,180,
Georgia Southern,2024,thirdDownConversions,81,
Georgia Southern,2024,kickReturns,34,
Georgia Southern,2024,rushingAttempts,439,
Georgia Southern,2024,kickReturnYards,723,
Georgia Southern,2024,rushingTDs,24,
Georgia State,2024,interceptionTDs,0,
Georgia State,2024,puntReturnTDs,0,
Georgia State,2024,passingTDs,21,
Georgia State,2024,fumblesLost,6,
Georgia State,2024,fourthDowns,27,
Georgia State,2024,fumblesRecovered,8,
Georgia State,2024,kickReturnYards,518,
Georgia State,2024,interceptionYards,45,
Georgia State,2024,sacks,18,
Georgia State,2024,fourthDownConversions,10,
Georgia State,2024,totalYards,4677,
Georgia State,2024,penalties,61,
Georgia State,2024,passesIntercepted,9,
Georgia State,2024,rushingYards,1608,
Georgia State,2024,interceptions,13,
Georgia State,2024,passAttempts,449,
Georgia State,2024,tacklesForLoss,48,
Georgia State,2024,rushingAttempts,360,
Georgia State,2024,kickReturnTDs,0,
Georgia State,2024,kickReturns,31,
Georgia State,2024,rushingTDs,13,
Georgia State,2024,thirdDownConversions,57,
Georgia State,2024,turnovers,19,
Georgia State,2024,puntReturns,12,
Georgia State,2024,possessionTime,21580,
Georgia State,2024,netPassingYards,3069,
Georgia State,2024,puntReturnYards,24,
Georgia State,2024,firstDowns,248,
Georgia State,2024,penaltyYards,589,
Georgia State,2024,games,12,
Georgia State,2024,passCompletions,271,
Georgia State,2024,thirdDowns,160,
Georgia Tech,2024,games,13,
Georgia Tech,2024,penalties,69,
Georgia Tech,2024,tacklesForLoss,73,
Georgia Tech,2024,puntReturnTDs,0,
Georgia Tech,2024,interceptionTDs,1,
Georgia Tech,2024,firstDowns,281,
Georgia Tech,2024,fumblesRecovered,6,
Georgia Tech,2024,netPassingYards,3088,
Georgia Tech,2024,passesIntercepted,5,
Georgia Tech,2024,thirdDownConversions,69,
Georgia Tech,2024,rushingTDs,29,
Georgia Tech,2024,interceptionYards,88,
Georgia Tech,2024,puntReturnYards,149,
Georgia Tech,2024,turnovers,10,
Georgia Tech,2024,fourthDownConversions,16,
Georgia Tech,2024,passCompletions,269,
Georgia Tech,2024,interceptions,7,
Georgia Tech,2024,rushingYards,2431,
Georgia Tech,2024,thirdDowns,170,
Georgia Tech,2024,puntReturns,21,
Georgia Tech,2024,fumblesLost,3,
Georgia Tech,2024,penaltyYards,558,
Georgia Tech,2024,totalYards,5519,
Georgia Tech,2024,rushingAttempts,491,
Georgia Tech,2024,passingTDs,17,
Georgia Tech,2024,possessionTime,24148,
Georgia Tech,2024,fourthDowns,29,
Georgia Tech,2024,sacks,18,
Georgia Tech,2024,kickReturnTDs,0,
Georgia Tech,2024,kickReturns,21,
Georgia Tech,2024,passAttempts,410,
Georgia Tech,2024,kickReturnYards,358,
Hawai'i,2024,passesIntercepted,6,
Hawai'i,2024,thirdDowns,163,
Hawai'i,2024,passingTDs,25,
Hawai'i,2024,fumblesRecovered,5,
Hawai'i,2024,fourthDowns,22,
Hawai'i,2024,passCompletions,286,
Hawai'i,2024,rushingAttempts,334,
Hawai'i,2024,sacks,27,
Hawai'i,2024,rushingTDs,7,
Hawai'i,2024,totalYards,4406,
Hawai'i,2024,puntReturns,11,
Hawai'i,2024,turnovers,19,
Hawai'i,2024,games,12,
Hawai'i,2024,passAttempts,481,
Hawai'i,2024,kickReturns,20,
Hawai'i,2024,tacklesForLoss,68,
Hawai'i,2024,interceptions,15,
Hawai'i,2024,puntReturnYards,137,
Hawai'i,2024,penalties,96,
Hawai'i,2024,thirdDownConversions,60,
Hawai'i,2024,possessionTime,21833,
Hawai'i,2024,rushingYards,1188,
Hawai'i,2024,netPassingYards,3218,
Hawai'i,2024,interceptionYards,29,
Hawai'i,2024,kickReturnTDs,0,
Hawai'i,2024,interceptionTDs,0,
Hawai'i,2024,fourthDownConversions,12,
Hawai'i,2024,puntReturnTDs,1,
Hawai'i,2024,firstDowns,249,
Hawai'i,2024,penaltyYards,844,
Hawai'i,2024,fumblesLost,4,
Hawai'i,2024,kickReturnYards,302,
Houston,2024,puntReturnYards,132,
Houston,2024,possessionTime,21723,
Houston,2024,passAttempts,280,
Houston,2024,penalties,66,
Houston,2024,puntReturns,19,
Houston,2024,thirdDowns,155,
Houston,2024,passingTDs,9,
Houston,2024,turnovers,27,
Houston,2024,tacklesForLoss,67,
Houston,2024,netPassingYards,1832,
Houston,2024,passCompletions,182,
Houston,2024,totalYards,3471,
Houston,2024,puntReturnTDs,1,
Houston,2024,rushingTDs,9,
Houston,2024,penaltyYards,623,
Houston,2024,passesIntercepted,12,
Houston,2024,kickReturnYards,463,
Houston,2024,kickReturnTDs,0,
Houston,2024,interceptionYards,137,
Houston,2024,fumblesRecovered,7,
Houston,2024,interceptions,17,
Houston,2024,games,12,
Houston,2024,fumblesLost,10,
Houston,2024,fourthDownConversions,11,
Houston,2024,rushingAttempts,426,
Houston,2024,thirdDownConversions,43,
Houston,2024,fourthDowns,29,
Houston,2024,rushingYards,1639,
Houston,2024,interceptionTDs,1,
Houston,2024,sacks,21,
Houston,2024,kickReturns,22,
Houston,2024,firstDowns,181,
Illinois,2024,rushingYards,2003,
Illinois,2024,thirdDownConversions,72,
Illinois,2024,possessionTime,22690,
Illinois,2024,passingTDs,22,
Illinois,2024,netPassingYards,2746,
Illinois,2024,passAttempts,353,
Illinois,2024,penaltyYards,522,
Illinois,2024,interceptions,6,
Illinois,2024,thirdDowns,158,
Illinois,2024,fourthDownConversions,8,
Illinois,2024,puntReturnTDs,0,
Illinois,2024,puntReturns,27,
Illinois,2024,rushingTDs,22,
Illinois,2024,games,13,
Illinois,2024,puntReturnYards,358,
Illinois,2024,firstDowns,265,
Illinois,2024,passCompletions,213,
Illinois,2024,kickReturnTDs,0,
Illinois,2024,interceptionYards,134,
Illinois,2024,totalYards,4749,
Illinois,2024,fourthDowns,17,
Illinois,2024,fumblesRecovered,8,
Illinois,2024,kickReturnYards,272,
Illinois,2024,passesIntercepted,12,
Illinois,2024,fumblesLost,8,
Illinois,2024,interceptionTDs,1,
Illinois,2024,turnovers,14,
Illinois,2024,tacklesForLoss,54,
Illinois,2024,sacks,30,
Illinois,2024,rushingAttempts,448,
Illinois,2024,penalties,68,
Illinois,2024,kickReturns,14,
Indiana,2024,passesIntercepted,15,
Indiana,2024,thirdDowns,144,
Indiana,2024,rushingAttempts,484,
Indiana,2024,rushingYards,2161,
Indiana,2024,penaltyYards,571,
Indiana,2024,totalYards,5558,
Indiana,2024,firstDowns,306,
Indiana,2024,possessionTime,23951,
Indiana,2024,passingTDs,33,
Indiana,2024,puntReturnTDs,0,
Indiana,2024,interceptionTDs,2,
Indiana,2024,interceptionYards,218,
Indiana,2024,penalties,62,
Indiana,2024,tacklesForLoss,95,
Indiana,2024,turnovers,9,
Indiana,2024,fourthDownConversions,13,
Indiana,2024,thirdDownConversions,68,
Indiana,2024,games,13,
Indiana,2024,kickReturns,6,
Indiana,2024,fourthDowns,22,
Indiana,2024,interceptions,6,
Indiana,2024,passCompletions,246,
Indiana,2024,puntReturns,27,
Indiana,2024,passAttempts,361,
Indiana,2024,rushingTDs,37,
Indiana,2024,puntReturnYards,346,
Indiana,2024,kickReturnTDs,0,
Indiana,2024,fumblesLost,3,
Indiana,2024,kickReturnYards,127,
Indiana,2024,sacks,35,
Indiana,2024,fumblesRecovered,9,
Indiana,2024,netPassingYards,3397,
Iowa,2024,totalYards,4281,
Iowa,2024,penaltyYards,388,
Iowa,2024,games,13,
Iowa,2024,fourthDowns,7,
Iowa,2024,sacks,29,
Iowa,2024,fumblesLost,4,
Iowa,2024,passAttempts,260,
Iowa,2024,kickReturns,29,
Iowa,2024,puntReturnTDs,1,
Iowa,2024,fourthDownConversions,3,
Iowa,2024,thirdDowns,168,
Iowa,2024,puntReturnYards,327,
Iowa,2024,possessionTime,22825,
Iowa,2024,rushingTDs,30,
Iowa,2024,rushingYards,2571,
Iowa,2024,passCompletions,163,
Iowa,2024,interceptionYards,140,
Iowa,2024,kickReturnYards,791,
Iowa,2024,tacklesForLoss,64,
Iowa,2024,passesIntercepted,16,
Iowa,2024,passingTDs,10,
Iowa,2024,rushingAttempts,499,
Iowa,2024,interceptionTDs,1,
Iowa,2024,firstDowns,217,
Iowa,2024,puntReturns,27,
Iowa,2024,interceptions,8,
Iowa,2024,penalties,41,
Iowa,2024,turnovers,12,
Iowa,2024,thirdDownConversions,69,
Iowa,2024,fumblesRecovered,8,
Iowa,2024,netPassingYards,1710,
Iowa,2024,kickReturnTDs,1,
Iowa State,2024,fourthDownConversions,20,
Iowa State,2024,thirdDowns,199,
Iowa State,2024,tacklesForLoss,68,
Iowa State,2024,totalYards,5828,
Iowa State,2024,fumblesLost,5,
Iowa State,2024,thirdDownConversions,85,
Iowa State,2024,passCompletions,278,
Iowa State,2024,netPassingYards,3580,
Iowa State,2024,interceptionTDs,0,
Iowa State,2024,fourthDowns,25,
Iowa State,2024,passAttempts,472,
Iowa State,2024,firstDowns,316,
Iowa State,2024,puntReturns,15,
Iowa State,2024,penalties,53,
Iowa State,2024,games,14,
Iowa State,2024,kickReturns,10,
Iowa State,2024,passesIntercepted,15,
Iowa State,2024,kickReturnTDs,0,
Iowa State,2024,puntReturnTDs,1,
Iowa State,2024,possessionTime,26864,
Iowa State,2024,penaltyYards,392,
Iowa State,2024,sacks,15,
Iowa State,2024,turnovers,15,
Iowa State,2024,puntReturnYards,237,
Iowa State,2024,fumblesRecovered,9,
Iowa State,2024,kickReturnYards,203,
Iowa State,2024,rushingYards,2248,
Iowa State,2024,rushingAttempts,512,
Iowa State,2024,rushingTDs,27,
Iowa State,2024,passingTDs,25,
Iowa State,2024,interceptions,10,
Iowa State,2024,interceptionYards,101,
Jacksonville State,2024,puntReturnYards,82,
Jacksonville State,2024,interceptions,7,
Jacksonville State,2024,firstDowns,318,
Jacksonville State,2024,puntReturnTDs,0,
Jacksonville State,2024,sacks,24,
Jacksonville State,2024,possessionTime,22648,
Jacksonville State,2024,interceptionYards,89,
Jacksonville State,2024,totalYards,6211,
Jacksonville State,2024,kickReturnYards,146,
Jacksonville State,2024,fourthDowns,24,
Jacksonville State,2024,games,14,
Jacksonville State,2024,rushingYards,3545,
Jacksonville State,2024,penaltyYards,808,
Jacksonville State,2024,fourthDownConversions,13,
Jacksonville State,2024,rushingTDs,51,
Jacksonville State,2024,kickReturnTDs,0,
Jacksonville State,2024,turnovers,15,
Jacksonville State,2024,puntReturns,18,
Jacksonville State,2024,interceptionTDs,1,
Jacksonville State,2024,thirdDownConversions,72,
Jacksonville State,2024,rushingAttempts,645,
Jacksonville State,2024,passesIntercepted,12,
Jacksonville State,2024,tacklesForLoss,82,
Jacksonville State,2024,fumblesLost,8,
Jacksonville State,2024,kickReturns,7,
Jacksonville State,2024,passCompletions,189,
Jacksonville State,2024,fumblesRecovered,11,
Jacksonville State,2024,penalties,83,
Jacksonville State,2024,thirdDowns,176,
Jacksonville State,2024,passAttempts,314,
Jacksonville State,2024,passingTDs,14,
Jacksonville State,2024,netPassingYards,2666,
James Madison,2024,rushingAttempts,519,
James Madison,2024,fourthDowns,30,
James Madison,2024,penalties,91,
James Madison,2024,thirdDownConversions,75,
James Madison,2024,penaltyYards,712,
James Madison,2024,sacks,41,
James Madison,2024,thirdDowns,185,
James Madison,2024,puntReturnTDs,1,
James Madison,2024,kickReturnYards,518,
James Madison,2024,kickReturns,21,
James Madison,2024,interceptions,4,
James Madison,2024,puntReturns,23,
James Madison,2024,passCompletions,231,
James Madison,2024,passesIntercepted,17,
James Madison,2024,turnovers,9,
James Madison,2024,passingTDs,28,
James Madison,2024,fumblesRecovered,14,
James Madison,2024,fumblesLost,5,
James Madison,2024,interceptionTDs,4,
James Madison,2024,passAttempts,381,
James Madison,2024,tacklesForLoss,92,
James Madison,2024,games,13,
James Madison,2024,possessionTime,24808,
James Madison,2024,netPassingYards,2807,
James Madison,2024,interceptionYards,265,
James Madison,2024,kickReturnTDs,1,
James Madison,2024,puntReturnYards,205,
James Madison,2024,fourthDownConversions,12,
James Madison,2024,firstDowns,270,
James Madison,2024,rushingTDs,20,
James Madison,2024,rushingYards,2516,
James Madison,2024,totalYards,5323,
Kansas,2024,thirdDownConversions,75,
Kansas,2024,interceptionTDs,2,
Kansas,2024,interceptions,12,
Kansas,2024,possessionTime,22253,
Kansas,2024,fumblesRecovered,5,
Kansas,2024,passesIntercepted,12,
Kansas,2024,passAttempts,306,
Kansas,2024,penalties,54,
Kansas,2024,penaltyYards,461,
Kansas,2024,games,12,
Kansas,2024,rushingYards,2552,
Kansas,2024,fourthDowns,15,
Kansas,2024,fumblesLost,5,
Kansas,2024,totalYards,5057,
Kansas,2024,tacklesForLoss,69,
Kansas,2024,passCompletions,176,
Kansas,2024,turnovers,17,
Kansas,2024,kickReturnTDs,0,
Kansas,2024,kickReturnYards,445,
Kansas,2024,passingTDs,15,
Kansas,2024,sacks,27,
Kansas,2024,puntReturnYards,55,
Kansas,2024,thirdDowns,148,
Kansas,2024,puntReturnTDs,0,
Kansas,2024,netPassingYards,2505,
Kansas,2024,fourthDownConversions,10,
Kansas,2024,kickReturns,27,
Kansas,2024,rushingTDs,29,
Kansas,2024,interceptionYards,120,
Kansas,2024,rushingAttempts,453,
Kansas,2024,firstDowns,258,
Kansas,2024,puntReturns,8,
Kansas State,2024,rushingAttempts,451,
Kansas State,2024,penalties,70,
Kansas State,2024,passingTDs,25,
Kansas State,2024,interceptionYards,162,
Kansas State,2024,interceptionTDs,1,
Kansas State,2024,passAttempts,381,
Kansas State,2024,fumblesLost,6,
Kansas State,2024,fourthDownConversions,15,
Kansas State,2024,tacklesForLoss,84,
Kansas State,2024,puntReturns,15,
Kansas State,2024,firstDowns,263,
Kansas State,2024,possessionTime,22736,
Kansas State,2024,turnovers,16,
Kansas State,2024,netPassingYards,2748,
Kansas State,2024,fumblesRecovered,5,
Kansas State,2024,puntReturnTDs,2,
Kansas State,2024,kickReturns,28,
Kansas State,2024,passCompletions,222,
Kansas State,2024,kickReturnYards,552,
Kansas State,2024,kickReturnTDs,0,
Kansas State,2024,passesIntercepted,10,
Kansas State,2024,rushingTDs,21,
Kansas State,2024,interceptions,10,
Kansas State,2024,totalYards,5569,
Kansas State,2024,thirdDownConversions,70,
Kansas State,2024,thirdDowns,170,
Kansas State,2024,penaltyYards,584,
Kansas State,2024,sacks,35,
Kansas State,2024,rushingYards,2821,
Kansas State,2024,fourthDowns,26,
Kansas State,2024,puntReturnYards,158,
Kansas State,2024,games,13,
Kennesaw State,2024,fourthDowns,18,
Kennesaw State,2024,passingTDs,6,
Kennesaw State,2024,rushingYards,1386,
Kennesaw State,2024,games,12,
Kennesaw State,2024,interceptions,14,
Kennesaw State,2024,kickReturns,41,
Kennesaw State,2024,totalYards,3021,
Kennesaw State,2024,rushingTDs,13,
Kennesaw State,2024,passCompletions,156,
Kennesaw State,2024,netPassingYards,1635,
Kennesaw State,2024,puntReturns,15,
Kennesaw State,2024,passAttempts,297,
Kennesaw State,2024,puntReturnTDs,0,
Kennesaw State,2024,interceptionTDs,1,
Kennesaw State,2024,penalties,67,
Kennesaw State,2024,possessionTime,21128,
Kennesaw State,2024,penaltyYards,556,
Kennesaw State,2024,fourthDownConversions,7,
Kennesaw State,2024,thirdDownConversions,66,
Kennesaw State,2024,turnovers,18,
Kennesaw State,2024,fumblesRecovered,8,
Kennesaw State,2024,interceptionYards,55,
Kennesaw State,2024,firstDowns,164,
Kennesaw State,2024,tacklesForLoss,58,
Kennesaw State,2024,kickReturnTDs,2,
Kennesaw State,2024,fumblesLost,4,
Kennesaw State,2024,passesIntercepted,4,
Kennesaw State,2024,thirdDowns,187,
Kennesaw State,2024,puntReturnYards,107,
Kennesaw State,2024,kickReturnYards,989,
Kennesaw State,2024,rushingAttempts,449,
Kennesaw State,2024,sacks,22,
Kent State,2024,kickReturnYards,613,
Kent State,2024,rushingAttempts,388,
Kent State,2024,passingTDs,18,
Kent State,2024,sacks,18,
Kent State,2024,fumblesRecovered,7,
Kent State,2024,interceptionTDs,0,
Kent State,2024,games,12,
Kent State,2024,thirdDownConversions,29,
Kent State,2024,puntReturns,4,
Kent State,2024,netPassingYards,1865,
Kent State,2024,puntReturnTDs,0,
Kent State,2024,puntReturnYards,45,
Kent State,2024,penalties,58,
Kent State,2024,kickReturnTDs,0,
Kent State,2024,interceptionYards,73,
Kent State,2024,passesIntercepted,4,
Kent State,2024,fourthDowns,21,
Kent State,2024,fourthDownConversions,8,
Kent State,2024,fumblesLost,7,
Kent State,2024,firstDowns,155,
Kent State,2024,tacklesForLoss,56,
Kent State,2024,thirdDowns,156,
Kent State,2024,penaltyYards,428,
Kent State,2024,passCompletions,139,
Kent State,2024,interceptions,13,
Kent State,2024,possessionTime,19345,
Kent State,2024,rushingTDs,3,
Kent State,2024,kickReturns,33,
Kent State,2024,passAttempts,294,
Kent State,2024,rushingYards,930,
Kent State,2024,turnovers,20,
Kent State,2024,totalYards,2795,
Kentucky,2024,puntReturnTDs,0,
Kentucky,2024,interceptionYards,99,
Kentucky,2024,firstDowns,233,
Kentucky,2024,netPassingYards,2218,
Kentucky,2024,thirdDownConversions,48,
Kentucky,2024,interceptionTDs,1,
Kentucky,2024,fumblesLost,6,
Kentucky,2024,games,12,
Kentucky,2024,fourthDownConversions,11,
Kentucky,2024,passAttempts,312,
Kentucky,2024,turnovers,23,
Kentucky,2024,kickReturnYards,613,
Kentucky,2024,sacks,22,
Kentucky,2024,thirdDowns,142,
Kentucky,2024,fumblesRecovered,6,
Kentucky,2024,puntReturns,16,
Kentucky,2024,passCompletions,167,
Kentucky,2024,rushingTDs,11,
Kentucky,2024,tacklesForLoss,67,
Kentucky,2024,passesIntercepted,10,
Kentucky,2024,penalties,75,
Kentucky,2024,kickReturnTDs,1,
Kentucky,2024,totalYards,3975,
Kentucky,2024,interceptions,17,
Kentucky,2024,penaltyYards,625,
Kentucky,2024,kickReturns,31,
Kentucky,2024,rushingAttempts,440,
Kentucky,2024,passingTDs,15,
Kentucky,2024,possessionTime,21271,
Kentucky,2024,puntReturnYards,130,
Kentucky,2024,fourthDowns,25,
Kentucky,2024,rushingYards,1757,
Liberty,2024,fourthDownConversions,12,
Liberty,2024,kickReturnYards,669,
Liberty,2024,passingTDs,16,
Liberty,2024,penaltyYards,793,
Liberty,2024,thirdDownConversions,68,
Liberty,2024,thirdDowns,158,
Liberty,2024,passCompletions,157,
Liberty,2024,interceptionTDs,0,
Liberty,2024,turnovers,18,
Liberty,2024,kickReturnTDs,0,
Liberty,2024,tacklesForLoss,65,
Liberty,2024,interceptionYards,85,
Liberty,2024,fourthDowns,21,
Liberty,2024,puntReturnYards,148,
Liberty,2024,games,12,
Liberty,2024,totalYards,5036,
Liberty,2024,rushingYards,3022,
Liberty,2024,penalties,82,
Liberty,2024,interceptions,7,
Liberty,2024,possessionTime,22051,
Liberty,2024,fumblesLost,11,
Liberty,2024,passesIntercepted,8,
Liberty,2024,fumblesRecovered,8,
Liberty,2024,puntReturnTDs,0,
Liberty,2024,rushingAttempts,537,
Liberty,2024,rushingTDs,28,
Liberty,2024,netPassingYards,2014,
Liberty,2024,firstDowns,276,
Liberty,2024,sacks,20,
Liberty,2024,puntReturns,14,
Liberty,2024,passAttempts,289,
Liberty,2024,kickReturns,35,
Louisiana,2024,passesIntercepted,16,
Louisiana,2024,penaltyYards,683,
Louisiana,2024,interceptionYards,122,
Louisiana,2024,thirdDownConversions,73,
Louisiana,2024,tacklesForLoss,60,
Louisiana,2024,fumblesRecovered,5,
Louisiana,2024,thirdDowns,175,
Louisiana,2024,fourthDowns,26,
Louisiana,2024,interceptions,9,
Louisiana,2024,passCompletions,269,
Louisiana,2024,rushingAttempts,476,
Louisiana,2024,totalYards,5820,
Louisiana,2024,turnovers,11,
Louisiana,2024,rushingYards,2338,
Louisiana,2024,kickReturnTDs,1,
Louisiana,2024,puntReturnTDs,0,
Louisiana,2024,fourthDownConversions,16,
Louisiana,2024,passAttempts,411,
Louisiana,2024,kickReturns,32,
Louisiana,2024,passingTDs,22,
Louisiana,2024,puntReturns,18,
Louisiana,2024,puntReturnYards,115,
Louisiana,2024,rushingTDs,26,
Louisiana,2024,netPassingYards,3482,
Louisiana,2024,interceptionTDs,1,
Louisiana,2024,games,14,
Louisiana,2024,sacks,23,
Louisiana,2024,kickReturnYards,853,
Louisiana,2024,penalties,82,
Louisiana,2024,possessionTime,26291,
Louisiana,2024,fumblesLost,2,
Louisiana,2024,firstDowns,289,
Louisiana Tech,2024,totalYards,4371,
Louisiana Tech,2024,fumblesLost,13,
Louisiana Tech,2024,interceptionYards,60,
Louisiana Tech,2024,penaltyYards,657,
Louisiana Tech,2024,netPassingYards,2911,
Louisiana Tech,2024,kickReturnTDs,0,
Louisiana Tech,2024,penalties,69,
Louisiana Tech,2024,rushingAttempts,480,
Louisiana Tech,2024,rushingTDs,14,
Louisiana Tech,2024,passesIntercepted,5,
Louisiana Tech,2024,rushingYards,1460,
Louisiana Tech,2024,thirdDowns,199,
Louisiana Tech,2024,kickReturnYards,641,
Louisiana Tech,2024,kickReturns,27,
Louisiana Tech,2024,games,13,
Louisiana Tech,2024,firstDowns,234,
Louisiana Tech,2024,thirdDownConversions,78,
Louisiana Tech,2024,fourthDowns,26,
Louisiana Tech,2024,interceptions,8,
Louisiana Tech,2024,possessionTime,24260,
Louisiana Tech,2024,passCompletions,258,
Louisiana Tech,2024,puntReturnYards,427,
Louisiana Tech,2024,tacklesForLoss,69,
Louisiana Tech,2024,turnovers,21,
Louisiana Tech,2024,sacks,21,
Louisiana Tech,2024,fourthDownConversions,8,
Louisiana Tech,2024,passingTDs,18,
Louisiana Tech,2024,passAttempts,415,
Louisiana Tech,2024,puntReturns,33,
Louisiana Tech,2024,interceptionTDs,0,
Louisiana Tech,2024,puntReturnTDs,0,
Louisiana Tech,2024,fumblesRecovered,12,
Louisville,2024,tacklesForLoss,86,
Louisville,2024,puntReturns,32,
Louisville,2024,kickReturnTDs,1,
Louisville,2024,passCompletions,271,
Louisville,2024,thirdDownConversions,62,
Louisville,2024,puntReturnYards,194,
Louisville,2024,interceptionYards,83,
Louisville,2024,possessionTime,23271,
Louisville,2024,fumblesLost,4,
Louisville,2024,passAttempts,427,
Louisville,2024,rushingYards,2452,
Louisville,2024,fumblesRecovered,7,
Louisville,2024,thirdDowns,155,
Louisville,2024,netPassingYards,3433,
Louisville,2024,kickReturnYards,648,
Louisville,2024,kickReturns,32,
Louisville,2024,passingTDs,26,
Louisville,2024,sacks,34,
Louisville,2024,rushingTDs,28,
Louisville,2024,passesIntercepted,10,
Louisville,2024,rushingAttempts,422,
Louisville,2024,games,13,
Louisville,2024,penalties,81,
Louisville,2024,firstDowns,276,
Louisville,2024,fourthDownConversions,9,
Louisville,2024,turnovers,10,
Louisville,2024,puntReturnTDs,0,
Louisville,2024,interceptions,6,
Louisville,2024,totalYards,5885,
Louisville,2024,penaltyYards,642,
Louisville,2024,fourthDowns,22,
Louisville,2024,interceptionTDs,1,
LSU,2024,puntReturnTDs,0,
LSU,2024,rushingYards,1520,
LSU,2024,tacklesForLoss,69,
LSU,2024,fumblesRecovered,8,
LSU,2024,puntReturnYards,66,
LSU,2024,totalYards,5604,
LSU,2024,rushingTDs,15,
LSU,2024,rushingAttempts,370,
LSU,2024,firstDowns,307,
LSU,2024,kickReturns,29,
LSU,2024,turnovers,17,
LSU,2024,passAttempts,533,
LSU,2024,passesIntercepted,6,
LSU,2024,puntReturns,14,
LSU,2024,fourthDowns,24,
LSU,2024,interceptions,12,
LSU,2024,netPassingYards,4084,
LSU,2024,kickReturnTDs,2,
LSU,2024,thirdDowns,187,
LSU,2024,thirdDownConversions,93,
LSU,2024,kickReturnYards,802,
LSU,2024,possessionTime,25010,
LSU,2024,penalties,82,
LSU,2024,interceptionYards,60,
LSU,2024,fourthDownConversions,12,
LSU,2024,passingTDs,29,
LSU,2024,passCompletions,343,
LSU,2024,games,13,
LSU,2024,fumblesLost,5,
